itemno,qty,machine,current
9,73,amp_1,3.7952891713933536
9,73,amp_2,2.0399285899694224
9,73,amp_3,0.0101710120216012
9,73,amp_4,0.01234950592022183
9,73,amp_5,1.3502932104696468
9,73,amp_6,1.20041313334569
9,74,amp_1,3.7952891713933536
9,74,amp_2,2.0399285899694224
9,74,amp_3,0.0101710120216012
9,74,amp_4,0.01234950592022183
9,74,amp_5,1.3502932104696468
9,74,amp_6,1.20041313334569
9,75,amp_1,3.7952891713933536
9,75,amp_2,2.0399285899694224
9,75,amp_3,0.0101710120216012
9,75,amp_4,0.01234950592022183
9,75,amp_5,1.3502932104696468
9,75,amp_6,1.20041313334569
9,76,amp_1,3.7952891713933536
9,76,amp_2,2.0399285899694224
9,76,amp_3,0.0101710120216012
9,76,amp_4,0.01234950592022183
9,76,amp_5,1.3502932104696468
9,76,amp_6,1.20041313334569
9,77,amp_1,3.7952891713933536
9,77,amp_2,2.0399285899694224
9,77,amp_3,0.0101710120216012
9,77,amp_4,0.01234950592022183
9,77,amp_5,1.3502932104696468
9,77,amp_6,1.20041313334569
9,78,amp_1,3.7952891713933536
9,78,amp_2,2.0399285899694224
9,78,amp_3,0.0101710120216012
9,78,amp_4,0.01234950592022183
9,78,amp_5,1.3502932104696468
9,78,amp_6,1.20041313334569
9,79,amp_1,3.7952891713933536
9,79,amp_2,2.0399285899694224
9,79,amp_3,0.0101710120216012
9,79,amp_4,0.01234950592022183
9,79,amp_5,1.3502932104696468
9,79,amp_6,1.20041313334569
9,80,amp_1,3.7952891713933536
9,80,amp_2,2.0399285899694224
9,80,amp_3,0.0101710120216012
9,80,amp_4,0.01234950592022183
9,80,amp_5,1.3502932104696468
9,80,amp_6,1.20041313334569
9,81,amp_1,3.7952891713933536
9,81,amp_2,2.0399285899694224
9,81,amp_3,0.0101710120216012
9,81,amp_4,0.01234950592022183
9,81,amp_5,1.3502932104696468
9,81,amp_6,1.20041313334569
9,82,amp_1,3.7952891713933536
9,82,amp_2,2.0399285899694224
9,82,amp_3,0.0101710120216012
9,82,amp_4,0.01234950592022183
9,82,amp_5,1.3502932104696468
9,82,amp_6,1.20041313334569
9,83,amp_1,3.7952891713933536
9,83,amp_2,2.0399285899694224
9,83,amp_3,0.0101710120216012
9,83,amp_4,0.01234950592022183
9,83,amp_5,1.3502932104696468
9,83,amp_6,1.20041313334569
9,84,amp_1,3.7952891713933536
9,84,amp_2,2.0399285899694224
9,84,amp_3,0.0101710120216012
9,84,amp_4,0.01234950592022183
9,84,amp_5,1.3502932104696468
9,84,amp_6,1.20041313334569
9,85,amp_1,3.7952891713933536
9,85,amp_2,2.0399285899694224
9,85,amp_3,0.0101710120216012
9,85,amp_4,0.01234950592022183
9,85,amp_5,1.3502932104696468
9,85,amp_6,1.20041313334569
9,86,amp_1,3.7952891713933536
9,86,amp_2,2.0399285899694224
9,86,amp_3,0.0101710120216012
9,86,amp_4,0.01234950592022183
9,86,amp_5,1.3502932104696468
9,86,amp_6,1.20041313334569
9,87,amp_1,3.7952891713933536
9,87,amp_2,2.0399285899694224
9,87,amp_3,0.0101710120216012
9,87,amp_4,0.01234950592022183
9,87,amp_5,1.3502932104696468
9,87,amp_6,1.20041313334569
9,88,amp_1,3.7952891713933536
9,88,amp_2,2.0399285899694224
9,88,amp_3,0.0101710120216012
9,88,amp_4,0.01234950592022183
9,88,amp_5,1.3502932104696468
9,88,amp_6,1.20041313334569
9,89,amp_1,3.7952891713933536
9,89,amp_2,2.0399285899694224
9,89,amp_3,0.0101710120216012
9,89,amp_4,0.01234950592022183
9,89,amp_5,1.3502932104696468
9,89,amp_6,1.20041313334569
9,90,amp_1,3.7952891713933536
9,90,amp_2,2.0399285899694224
9,90,amp_3,0.0101710120216012
9,90,amp_4,0.01234950592022183
9,90,amp_5,1.3502932104696468
9,90,amp_6,1.20041313334569
9,91,amp_1,3.7952891713933536
9,91,amp_2,2.0399285899694224
9,91,amp_3,0.0101710120216012
9,91,amp_4,0.01234950592022183
9,91,amp_5,1.3502932104696468
9,91,amp_6,1.20041313334569
9,92,amp_1,3.7952891713933536
9,92,amp_2,2.0399285899694224
9,92,amp_3,0.0101710120216012
9,92,amp_4,0.01234950592022183
9,92,amp_5,1.3502932104696468
9,92,amp_6,1.20041313334569
9,93,amp_1,3.7952891713933536
9,93,amp_2,2.0399285899694224
9,93,amp_3,0.0101710120216012
9,93,amp_4,0.01234950592022183
9,93,amp_5,1.3502932104696468
9,93,amp_6,1.20041313334569
9,94,amp_1,3.7952891713933536
9,94,amp_2,2.0399285899694224
9,94,amp_3,0.0101710120216012
9,94,amp_4,0.01234950592022183
9,94,amp_5,1.3502932104696468
9,94,amp_6,1.20041313334569
9,95,amp_1,3.7952891713933536
9,95,amp_2,2.0399285899694224
9,95,amp_3,0.0101710120216012
9,95,amp_4,0.01234950592022183
9,95,amp_5,1.3502932104696468
9,95,amp_6,1.20041313334569
9,96,amp_1,3.7952891713933536
9,96,amp_2,2.0399285899694224
9,96,amp_3,0.0101710120216012
9,96,amp_4,0.01234950592022183
9,96,amp_5,1.3502932104696468
9,96,amp_6,1.20041313334569
9,97,amp_1,3.7952891713933536
9,97,amp_2,2.0399285899694224
9,97,amp_3,0.0101710120216012
9,97,amp_4,0.01234950592022183
9,97,amp_5,1.3502932104696468
9,97,amp_6,1.20041313334569
9,98,amp_1,3.7952891713933536
9,98,amp_2,2.0399285899694224
9,98,amp_3,0.0101710120216012
9,98,amp_4,0.01234950592022183
9,98,amp_5,1.3502932104696468
9,98,amp_6,1.20041313334569
9,99,amp_1,3.7952891713933536
9,99,amp_2,2.0399285899694224
9,99,amp_3,0.0101710120216012
9,99,amp_4,0.01234950592022183
9,99,amp_5,1.3502932104696468
9,99,amp_6,1.20041313334569
10,1,amp_1,1.9610318612800506
10,1,amp_2,2.293188068444482
10,1,amp_3,0.015369248576462269
10,1,amp_4,0.26793117474662614
10,1,amp_5,1.3504875386688204
10,1,amp_6,1.199750580460233
10,2,amp_1,2.1780293375622795
10,2,amp_2,2.4175111490099455
10,2,amp_3,0.009772178716957569
10,2,amp_4,0.01234950592022183
10,2,amp_5,1.3503380356659367
10,2,amp_6,1.199722487506811
10,3,amp_1,2.5523079842188117
10,3,amp_2,2.532411049582274
10,3,amp_3,0.009722950868308544
10,3,amp_4,0.01234950592022183
10,3,amp_5,1.3502183676691235
10,3,amp_6,1.199711586192462
10,4,amp_1,2.9939089800928165
10,4,amp_2,2.618235105972169
10,4,amp_3,0.009722950868308544
10,4,amp_4,0.01234950592022183
10,4,amp_5,1.350125268113488
10,4,amp_6,1.1997201495661076
10,5,amp_1,3.4114114402430693
10,5,amp_2,2.656696091337083
10,5,amp_3,0.009722950868308544
10,5,amp_4,0.01234950592022183
10,5,amp_5,1.3500508870327188
10,5,amp_6,1.1997500556501204
10,6,amp_1,3.732737249650088
10,6,amp_2,2.6342148813874964
10,6,amp_3,0.009722950868308544
10,6,amp_4,0.01234950592022183
10,6,amp_5,1.3499854198468917
10,6,amp_6,1.1998024827127016
10,7,amp_1,3.920977720810203
10,7,amp_2,2.5446711074029675
10,7,amp_3,0.009722950868308544
10,7,amp_4,0.01234950592022183
10,7,amp_5,1.3499200889024126
10,7,amp_6,1.1998775052630952
10,8,amp_1,3.9812296623211556
10,8,amp_2,2.3909454615810963
10,8,amp_3,0.009722950868308544
10,8,amp_4,0.01234950592022183
10,8,amp_5,1.3498497029319125
10,8,amp_6,1.199973685196333
10,9,amp_1,3.9568241622798204
10,9,amp_2,2.1848811409204734
10,9,amp_3,0.009722950868308544
10,9,amp_4,0.01234950592022183
10,9,amp_5,1.3497741415054074
10,9,amp_6,1.2000877829223038
10,10,amp_1,3.9161799279028915
10,10,amp_2,1.9456356922514477
10,10,amp_3,0.009722950868308544
10,10,amp_4,0.01234950592022183
10,10,amp_5,1.3496984154273317
10,10,amp_6,1.200214707058953
10,11,amp_1,3.9339666120462486
10,11,amp_2,1.6967493339521882
10,11,amp_3,0.0101710120216012
10,11,amp_4,0.01234950592022183
10,11,amp_5,1.3496313464495175
10,11,amp_6,1.200347776597806
10,12,amp_1,4.071609697767743
10,12,amp_2,1.4625291303943393
10,12,amp_3,0.0101710120216012
10,12,amp_4,0.01234950592022183
10,12,amp_5,1.3495832738732285
10,12,amp_6,1.2004792974862437
10,13,amp_1,4.362060124923467
10,13,amp_2,1.2644718250420997
10,13,amp_3,0.0101710120216012
10,13,amp_4,0.01234950592022183
10,13,amp_5,1.3495634286808404
10,13,amp_6,1.2006013767140113
10,14,amp_1,4.802304891481244
10,14,amp_2,1.118397127742627
10,14,amp_3,0.0101710120216012
10,14,amp_4,0.01234950592022183
10,14,amp_5,1.349577656717233
10,14,amp_6,1.2007068341734661
10,15,amp_1,5.354823813567242
10,15,amp_2,1.0327620735948995
10,15,amp_3,0.0101710120216012
10,15,amp_4,0.01234950592022183
10,15,amp_5,1.3496270267153805
10,15,amp_6,1.2007900441881634
10,16,amp_1,5.956821229966953
10,16,amp_2,1.0083384174783683
10,16,amp_3,0.0101710120216012
10,16,amp_4,0.01234950592022183
10,16,amp_5,1.3497075837818013
10,16,amp_6,1.2008475518684063
10,17,amp_1,6.534257130447061
10,17,amp_2,1.0391386387262933
10,17,amp_3,0.0101710120216012
10,17,amp_4,0.01234950592022183
10,17,amp_5,1.3498111962413013
10,17,amp_6,1.2008783596476902
10,18,amp_1,7.0168995258558
10,18,amp_2,1.1142443897276466
10,18,amp_3,0.0101710120216012
10,18,amp_4,0.01234950592022183
10,18,amp_5,1.3499271833057844
10,18,amp_6,1.2008838511754774
10,19,amp_1,7.3508997396683835
10,19,amp_2,1.2200698886306003
10,19,amp_3,0.0101710120216012
10,19,amp_4,0.01234950592022183
10,19,amp_5,1.350044267852474
10,19,amp_6,1.2008673937229404
10,20,amp_1,7.506512514188531
10,20,amp_2,1.342592254153984
10,20,amp_3,0.0101710120216012
10,20,amp_4,0.01234950592022183
10,20,amp_5,1.3501523917519376
10,20,amp_6,1.2008337176666957
10,21,amp_1,7.480102991132156
10,21,amp_2,1.469179217419397
10,21,amp_3,0.0101710120216012
10,21,amp_4,0.01234950592022183
10,21,amp_5,1.3502440403464564
10,21,amp_6,1.200788201043037
10,22,amp_1,7.291030250500805
10,22,amp_2,1.5897996624402917
10,22,amp_3,0.0101710120216012
10,22,amp_4,0.01234950592022183
10,22,amp_5,1.3503148969556809
10,22,amp_6,1.2007361856376377
10,23,amp_1,6.975012744368103
10,23,amp_2,1.6975666377563845
10,23,amp_3,0.0101710120216012
10,23,amp_4,0.01234950592022183
10,23,amp_5,1.3503638306164363
10,23,amp_6,1.2006824239816116
10,24,amp_1,6.575999196517244
10,24,amp_2,1.7886969906571435
10,24,amp_3,0.0101710120216012
10,24,amp_4,0.01234950592022183
10,24,amp_5,1.3503923618516949
10,24,amp_6,1.200630714761604
10,25,amp_1,6.138422046565768
10,25,amp_2,1.8620543951765245
10,25,amp_3,0.0101710120216012
10,25,amp_4,0.01234950592022183
10,25,amp_5,1.3504038268856111
10,25,amp_6,1.2005837396717534
10,26,amp_1,5.701173654777328
10,26,amp_2,1.9184692195591873
10,26,amp_3,0.0101710120216012
10,26,amp_4,0.01234950592022183
10,26,amp_5,1.3504024675573854
10,26,amp_6,1.20054307772119
10,27,amp_1,5.293949688430029
10,27,amp_2,1.9600096400178701
10,27,amp_3,0.0101710120216012
10,27,amp_4,0.01234950592022183
10,27,amp_5,1.3503926288270642
10,27,amp_6,1.200509349563092
10,28,amp_1,4.935958815133982
10,28,amp_2,1.9893315127531166
10,28,amp_3,0.0101710120216012
10,28,amp_4,0.01234950592022183
10,28,amp_5,1.3503781733368128
10,28,amp_6,1.200482435849983
10,29,amp_1,4.6365397330020395
10,29,amp_2,2.00917849858283
10,29,amp_3,0.0101710120216012
10,29,amp_4,0.01234950592022183
10,29,amp_5,1.3503621478935557
10,29,amp_6,1.2004617176589287
10,30,amp_1,4.397004565809836
10,30,amp_2,2.0220535087448805
10,30,amp_3,0.0101710120216012
10,30,amp_4,0.01234950592022183
10,30,amp_5,1.3503466778940592
10,30,amp_6,1.2004462991896168
10,31,amp_1,4.213017199060001
10,31,amp_2,2.030046151591481
10,31,amp_3,0.0101710120216012
10,31,amp_4,0.01234950592022183
10,31,amp_5,1.3503330309511472
10,31,amp_6,1.2004351883398663
10,32,amp_1,4.076948504878157
10,32,amp_2,2.0347808253609583
10,32,amp_3,0.0101710120216012
10,32,amp_4,0.01234950592022183
10,32,amp_5,1.3503217800331988
